FIN.TRANSACTION DATE,FIN.POSTING DATE,FIN.TRANSACTION AMOUNT,MCH.MERCHANT NAME,MCH.CITY NAME,FIN.ORIGINAL CURRENCY AMOUNT,FIN.ORIGINAL ISO CURRENCY CODE SYMBOL,FIN.INET CONVERSION,target
27-07-17,28-07-17,21.88,SAINSBURYS SACAT 0637,HENDON,21.88,GBP,1,
01-08-17,02-08-17,58.35,WATERCOOLER,4.42088E+11,58.35,GBP,1,
01-08-17,02-08-17,2.6,SAINSBURYS SACAT 0637,HENDON,2.6,GBP,1,
02-08-17,03-08-17,41.9,THE PLASTIC PEOPLE,LEEDS,41.9,GBP,1,
04-07-17,05-07-17,190,EB  BID WRITING THE BA,801-413-7200,190,GBP,1,
06-07-17,07-07-17,61,AVENUE ENTERPRISES 200,LONDON,61,GBP,1,
06-07-17,07-07-17,39.85,WWW.TOOLSTATION.COM,CC STAT,39.85,GBP,1,
17-07-17,18-07-17,9.7,COSTA COFFEE,LONDON  N22,9.7,GBP,1,
27-07-17,28-07-17,94.86,T G I FRIDAY'S,ENFIELD 680,94.86,GBP,1,
07-07-17,10-07-17,36.56,WICKES,LONDON,36.56,GBP,1,
11-07-17,12-07-17,41.34,BUILDER DEPOT N11,2084587700,41.34,GBP,1,
11-07-17,12-07-17,52.91,BUILDER DEPOT N11,2084587700,52.91,GBP,1,
18-07-17,19-07-17,31.4,WICKES,LONDON,31.4,GBP,1,
18-07-17,19-07-17,18.95,WICKES,LONDON,18.95,GBP,1,
19-07-17,20-07-17,19.38,CO-OP GROUP FOOD,104320,19.38,GBP,1,
24-07-17,25-07-17,36.3,CINEWORLD ASH AT,0844 815 7747,36.3,GBP,1,
24-07-17,25-07-17,36.95,NANDOS ASHFORD,ASHFORD,36.95,GBP,1,
24-07-17,25-07-17,16.06,MCDONALDS,MAIDSTONE,16.06,GBP,1,
24-07-17,25-07-17,70.25,SAINSBURYS 0059,ASHFORD,70.25,GBP,1,
25-07-17,26-07-17,9.39,CAMBERSANDS HOLIDA,RYE,9.39,GBP,1,
25-07-17,26-07-17,9.38,CAMBERSANDS HOLIDA,RYE,9.38,GBP,1,
26-07-17,27-07-17,80,LYDD KART CIRCUIT,ROMNEY MARSH,80,GBP,1,
26-07-17,27-07-17,4,CAMBERSANDS HOLIDA,RYE,4,GBP,1,
26-07-17,27-07-17,8.99,CAMBERSANDS HOLIDA,RYE,8.99,GBP,1,
26-07-17,27-07-17,9.8,SPAR LYDD (BR0786),LYDD,9.8,GBP,1,
27-07-17,28-07-17,50.6,PIZZA HUT,ASHFORD,50.6,GBP,1,
27-07-17,28-07-17,9.38,CAMBERSANDS HOLIDA,RYE,9.38,GBP,1,
27-07-17,28-07-17,3,CINEWORLD ASH AT,0844 815 7747,3,GBP,1,
28-07-17,31-07-17,17.17,MCDONALDS,MAIDSTONE,17.17,GBP,1,
07-07-17,10-07-17,20,OYSTER AUTOTOPUP,0343 2221234,20,GBP,1,
08-07-17,10-07-17,4.05,SAINSBURYS SACAT 4572,COLINDALE,4.05,GBP,1,
14-07-17,17-07-17,10.04,RYMAN 1133,LONDON,10.04,GBP,1,
15-07-17,17-07-17,2.97,SAM 99P WALTHAMSTOW,ILFORD,2.97,GBP,1,
19-07-17,20-07-17,3.49,RYMAN 1133,LONDON,3.49,GBP,1,
22-07-17,24-07-17,20,OYSTER AUTOTOPUP,0343 2221234,20,GBP,1,
29-07-17,31-07-17,74.08,AMAZON UK RETAIL AMAZO,AMAZON.CO.UK,74.08,GBP,1,
01-08-17,02-08-17,74.55,AMAZON UK MARKETPLACE,800-279-6620,74.55,GBP,1,
04-07-17,05-07-17,199.98,AMAZON UK MARKETPLACE,800-279-6620,199.98,GBP,1,
05-07-17,06-07-17,69.99,AMAZON UK MARKETPLACE,800-279-6620,69.99,GBP,1,
05-07-17,07-07-17,147,TVLICENSING.CO.UK,3007906071,147,GBP,1,
04-07-17,07-07-17,66.35,WWW.ARGOS.CO.UK,INTERNET,66.35,GBP,1,
19-07-17,20-07-17,289.99,LITTLEWOODS.COM,LIVERPOOL,289.99,GBP,1,
19-07-17,20-07-17,20,DVLA DRV  LICENCE,0870 2400 009,20,GBP,1,
19-07-17,20-07-17,40.11,LBHACKNEY PYMT,LONDON E8,40.11,GBP,1,
20-07-17,21-07-17,66.83,ARGOS RETAIL GROUP,INTERNET,66.83,GBP,1,
03-07-17,04-07-17,7.59,AMAZON UK MARKETPLACE,800-279-6620,7.59,GBP,1,
06-07-17,07-07-17,36.99,AMAZON UK MARKETPLACE,800-279-6620,36.99,GBP,1,
13-07-17,14-07-17,33.5,PAYPAL  JUSTINHANCO,35314369001,33.5,GBP,1,
19-07-17,20-07-17,50,THE STAR INN ALFRISTON,POLEGATE,50,GBP,1,
21-07-17,24-07-17,7.98,AMAZON UK MARKETPLACE,800-279-6620,7.98,GBP,1,
22-07-17,24-07-17,7.5,AMAZON UK MARKETPLACE,800-279-6620,7.5,GBP,1,
22-07-17,24-07-17,27.45,AMAZON UK MARKETPLACE,800-279-6620,27.45,GBP,1,
22-07-17,24-07-17,2.5,AMAZON UK MARKETPLACE,800-279-6620,2.5,GBP,1,
23-07-17,24-07-17,102.09,AMAZON UK MARKETPLACE,800-279-6620,102.09,GBP,1,
23-07-17,24-07-17,27.3,AMAZON UK MARKETPLACE,800-279-6620,27.3,GBP,1,
23-07-17,24-07-17,11.93,AMAZON UK MARKETPLACE,800-279-6620,11.93,GBP,1,
24-07-17,25-07-17,92.95,THE STAR INN ALFRISTON,POLEGATE,92.95,GBP,1,
24-07-17,25-07-17,25.34,AMAZON.CO.UK,AMAZON.CO.UK,25.34,GBP,1,
25-07-17,26-07-17,79.42,VUE BSL LTD,LONDON,79.42,GBP,1,
26-07-17,27-07-17,20.6,PACEYS CARD SHOP L,LONDON  N2,20.6,GBP,1,
31-07-17,01-08-17,6.99,AMAZON EU,AMAZON.CO.UK,6.99,GBP,1,
31-07-17,01-08-17,48.44,AMAZON UK MARKETPLACE,800-279-6620,48.44,GBP,1,
01-08-17,02-08-17,45.95,AMAZON UK MARKETPLACE,800-279-6620,45.95,GBP,1,
01-08-17,02-08-17,4.89,AMAZON UK MARKETPLACE,800-279-6620,4.89,GBP,1,
01-08-17,02-08-17,5.99,AMAZON EU,AMAZON.CO.UK,5.99,GBP,1,
02-08-17,03-08-17,28.32,PIZZA HUT ONLINE WEB,-,28.32,GBP,1,
01-08-17,03-08-17,15.39,AMAZON.CO.UK,AMAZON.CO.UK,15.39,GBP,1,
03-07-17,04-07-17,180.33,TESCO STORES 6440,LONDON EN8,180.33,GBP,1,
04-07-17,05-07-17,16.48,PAYPAL  ESPARES LTD,35314369001,16.48,GBP,1,
04-07-17,05-07-17,37.55,ASDA SUPERSTORE,S'GATE CIRCUS,37.55,GBP,1,
07-07-17,10-07-17,119.08,TESCO STORES 6440,LONDON EN8,119.08,GBP,1,
10-07-17,11-07-17,4.7,SAINSBURYS SACAT 0124,BARNET,4.7,GBP,1,
10-07-17,11-07-17,18.6,QUALITY FOOD MARKET,LONDON,18.6,GBP,1,
10-07-17,11-07-17,167.54,TESCO STORES 6440,LONDON EN8,167.54,GBP,1,
10-07-17,12-07-17,19.99,OPENANDUSEB4,44843289108,19.99,GBP,1,
11-07-17,12-07-17,16.7,ASDA SUPERSTORE,S'GATE CIRCUS,16.7,GBP,1,
11-07-17,12-07-17,523,FURNITURE VILLAGE,LONDON  N11,523,GBP,1,
12-07-17,13-07-17,35,PARENTPAY E-COM R,BRIDGWATER,35,GBP,1,
12-07-17,13-07-17,67.49,WWW.STAPLES.CO.UK,0333 300 1334,67.49,GBP,1,
14-07-17,17-07-17,142.6,TESCO STORES 6440,LONDON EN8,142.6,GBP,1,
14-07-17,17-07-17,219.95,WWW.JOHNLEWIS.COM,03456 049 049,219.95,GBP,1,
17-07-17,18-07-17,77.79,WWW.CICSLIMITED.CO.UK,INTERNET,77.79,GBP,1,
17-07-17,18-07-17,70.43,MAKRO SELF SERVICE,MANCHESTER,70.43,GBP,1,
17-07-17,18-07-17,169.2,TESCO STORES 6440,LONDON EN8,169.2,GBP,1,
18-07-17,19-07-17,77.5,ASDA SUPERSTORE,S'GATE CIRCUS,77.5,GBP,1,
22-07-17,24-07-17,2.99,WH SMITH,WOOD GREEN,2.99,GBP,1,
21-07-17,24-07-17,132.29,TESCO STORES 6440,LONDON EN8,132.29,GBP,1,
23-07-17,25-07-17,74.3,SKY SUBSCRIPTION,8442411653,74.3,GBP,1,
24-07-17,25-07-17,178.72,TESCO STORES 6440,LONDON EN8,178.72,GBP,1,
24-07-17,25-07-17,10.98,RYMAN 1169,BARNET,10.98,GBP,1,
25-07-17,26-07-17,15,SAINSBURYS LOC4412,ENFIELD,15,GBP,1,
24-07-17,26-07-17,27,NATIONAL RAILCARD,ATOC E-COMMER,27,GBP,1,
31-07-17,01-08-17,28.45,MAKRO SELF SERVICE,MANCHESTER,28.45,GBP,1,
01-08-17,02-08-17,59,ASDA SUPERSTORE,S'GATE CIRCUS,59,GBP,1,
04-07-17,05-07-17,120.39,BT PAY BY PHONE,DURHAM,120.39,GBP,1,
05-07-17,06-07-17,23.97,WWW.SMYTHSTOYS.COM,CO GALWAY,23.97,GBP,1,
05-07-17,06-07-17,57.39,BAKER ROSS LTD,LONDON,57.39,GBP,1,
10-07-17,11-07-17,25.05,TESCO STORES 6440,LONDON EN8,25.05,GBP,1,
18-07-17,19-07-17,55.65,TESCO STORES 6440,LONDON EN8,55.65,GBP,1,
25-07-17,26-07-17,164.62,WWW.LYCETTS.CO.UK,01912 321151,164.62,GBP,1,
26-07-17,27-07-17,52.74,TESCO STORES 6440,LONDON EN8,52.74,GBP,1,
27-07-17,28-07-17,500,PP TOTAL BOXER,LONDON,500,GBP,1,
02-08-17,03-08-17,274.8,WWW.TEACHERBOARDS.CO.U,SKIPTON,274.8,GBP,1,
07-07-17,10-07-17,60,HMCOURTS-SERVICE.G,845940111,60,GBP,1,
18-07-17,19-07-17,40,HMCOURTS-SERVICE.G,8459400111,40,GBP,1,
01-08-17,02-08-17,40,HMCOURTS-SERVICE.G,845940111,40,GBP,1,
09-07-17,10-07-17,20,OYSTER AUTOTOPUP,0343 2221234,20,GBP,1,
10-07-17,11-07-17,19.8,TESCO STORES 2479,EDGWARE,19.8,GBP,1,
13-07-17,14-07-17,20,OYSTER AUTOTOPUP,0343 2221234,20,GBP,1,
17-07-17,18-07-17,20,OYSTER AUTOTOPUP,0343 2221234,20,GBP,1,
11-07-17,12-07-17,225.12,SELCO TRADING CTR,NEW SOUTHGATE,225.12,GBP,1,
21-07-17,24-07-17,101.5,WWW.METPARKING.COM,INTERNET,101.5,GBP,1,
31-07-17,01-08-17,29.94,AMAZON UK MARKETPLACE,800-279-6620,29.94,GBP,1,
31-07-17,02-08-17,59.22,AMAZON UK RETAIL AMAZO,AMAZON.CO.UK,59.22,GBP,1,
27-07-17,28-07-17,259.98,WORLDSTORES LTD,3444827500,259.98,GBP,1,
27-07-17,28-07-17,224.99,CURRYS ONLINE,HEMEL HEMPSTE,224.99,GBP,1,
01-08-17,02-08-17,499.3,IKEA LIMITED,EDMONTON,499.3,GBP,1,
02-08-17,03-08-17,58.98,COMPARE THE MAN AND VA,4.47535E+11,58.98,GBP,1,
03-07-17,04-07-17,-25.99,AMZ CFANNYUK,800-279-6620,-25.99,GBP,1,
12-07-17,13-07-17,11.69,AMAZON UK MARKETPLACE,800-279-6620,11.69,GBP,1,
12-07-17,13-07-17,22.3,AMAZON EU,AMAZON.CO.UK,22.3,GBP,1,
15-07-17,17-07-17,-15,AMZ CFANNYUK,800-279-6620,-15,GBP,1,
17-07-17,18-07-17,354,ST JOHN AMBULANCE,1142387310,354,GBP,1,
19-07-17,20-07-17,34.99,AMAZON.CO.UK,AMAZON.CO.UK,34.99,GBP,1,
25-07-17,26-07-17,19.97,AMAZON UK MARKETPLACE,800-279-6620,19.97,GBP,1,
26-07-17,27-07-17,10.44,AMAZON UK MARKETPLACE,800-279-6620,10.44,GBP,1,
26-07-17,27-07-17,2.99,AMAZON UK MARKETPLACE,800-279-6620,2.99,GBP,1,
27-07-17,28-07-17,7.95,AMAZON UK MARKETPLACE,800-279-6620,7.95,GBP,1,
27-07-17,28-07-17,2.39,AMAZON UK MARKETPLACE,800-279-6620,2.39,GBP,1,
27-07-17,28-07-17,5.68,AMAZON.CO.UK,AMAZON.CO.UK,5.68,GBP,1,
03-07-17,04-07-17,144.8,MR P K PATEL,LONDON,144.8,GBP,1,
05-07-17,06-07-17,10,TFL OYST PHOTOCARD,0343 222 1234,10,GBP,1,
08-07-17,10-07-17,15.49,AMAZON EU,AMAZON.CO.UK,15.49,GBP,1,
08-07-17,10-07-17,30.61,AMAZON EU,AMAZON.CO.UK,30.61,GBP,1,
13-07-17,14-07-17,83.46,ASDA SUPERSTORE,S'GATE CIRCUS,83.46,GBP,1,
14-07-17,17-07-17,159.18,SAINSBURYS 0513,NTH FINCHLEY,159.18,GBP,1,
14-07-17,17-07-17,21.4,SAINSBURYS 0513,NTH FINCHLEY,21.4,GBP,1,
17-07-17,18-07-17,131.1,SAINSBURYS TO YOU 0444,ENFIELD,131.1,GBP,1,
17-07-17,18-07-17,-0.45,SAINSBURYS TO YOU 0444,ENFIELD,-0.45,GBP,1,
21-07-17,24-07-17,173.71,SAINSBURYS 0513,NTH FINCHLEY,173.71,GBP,1,
21-07-17,24-07-17,27.4,SAINSBURYS 0513,NTH FINCHLEY,27.4,GBP,1,
24-07-17,25-07-17,124.4,SAINSBURYS TO YOU 0444,ENFIELD,124.4,GBP,1,
27-07-17,28-07-17,53.1,SAINSBURYS 0420,WINCHMORE HIL,53.1,GBP,1,
27-07-17,28-07-17,7.8,SAINSBURYS 0420,WINCHMORE HIL,7.8,GBP,1,
27-07-17,28-07-17,20,SAINSBURYS,LONDON,20,GBP,1,
27-07-17,28-07-17,10.52,CO-OP GROUP FOOD,104320,10.52,GBP,1,
28-07-17,31-07-17,84.5,SAINSBURYS TO YOU 0444,ENFIELD,84.5,GBP,1,
28-07-17,31-07-17,104.67,SAINSBURYS 0513,NTH FINCHLEY,104.67,GBP,1,
31-07-17,01-08-17,67.96,AMAZON.CO.UK,AMAZON.CO.UK,67.96,GBP,1,
01-08-17,02-08-17,22.26,AMAZON EU,AMAZON.CO.UK,22.26,GBP,1,
01-08-17,02-08-17,31.8,AMAZON EU,AMAZON.CO.UK,31.8,GBP,1,
01-08-17,02-08-17,199.75,SAINSBURYS TO YOU 0444,ENFIELD,199.75,GBP,1,
02-08-17,03-08-17,6.5,"BOOTS,SOUTHGATE",SOUTHGATE,6.5,GBP,1,
11-07-17,12-07-17,130,LB BARNET PCN ATP,LONDON,130,GBP,1,
21-07-17,24-07-17,167.5,DVLA VEHICLE TAX,0300 1234321,167.5,GBP,1,
21-07-17,24-07-17,242.5,DVLA VEHICLE TAX,0300 1234321,242.5,GBP,1,
21-07-17,24-07-17,242.5,DVLA VEHICLE TAX,0300 1234321,242.5,GBP,1,
21-07-17,24-07-17,242.5,DVLA VEHICLE TAX,0300 1234321,242.5,GBP,1,
21-07-17,24-07-17,242.5,DVLA VEHICLE TAX,0300 1234321,242.5,GBP,1,
21-07-17,24-07-17,242.5,DVLA VEHICLE TAX,0300 1234321,242.5,GBP,1,
21-07-17,24-07-17,242.5,DVLA VEHICLE TAX,0300 1234321,242.5,GBP,1,
21-07-17,24-07-17,242.5,DVLA VEHICLE TAX,0300 1234321,242.5,GBP,1,
21-07-17,24-07-17,242.5,DVLA VEHICLE TAX,0300 1234321,242.5,GBP,1,
21-07-17,24-07-17,242.5,DVLA VEHICLE TAX,0300 1234321,242.5,GBP,1,
21-07-17,24-07-17,242.5,DVLA VEHICLE TAX,0300 1234321,242.5,GBP,1,
06-07-17,07-07-17,20,OYSTER AUTOTOPUP,0343 2221234,20,GBP,1,
01-07-17,04-07-17,5,CREATESEND/COM,SYDNEY,5,GBP,1,
03-07-17,04-07-17,40.5,AMAZON UK MARKETPLACE,800-279-6620,40.5,GBP,1,
03-07-17,04-07-17,9.99,AMAZON UK MARKETPLACE,800-279-6620,9.99,GBP,1,
04-07-17,05-07-17,17,CREATESEND/COM,SYDNEY,17,GBP,1,
04-07-17,05-07-17,5.29,AMAZON UK MARKETPLACE,800-279-6620,5.29,GBP,1,
03-07-17,05-07-17,9.99,AMAZON.CO.UK,AMAZON.CO.UK,9.99,GBP,1,
04-07-17,05-07-17,9.99,AMAZON.CO.UK,AMAZON.CO.UK,9.99,GBP,1,
04-07-17,06-07-17,16.78,AMAZON.CO.UK,AMAZON.CO.UK,16.78,GBP,1,
04-07-17,06-07-17,55.58,AMAZON.CO.UK,AMAZON.CO.UK,55.58,GBP,1,
08-07-17,10-07-17,12.99,OFFICE OUTLET,STEVENAGE,12.99,GBP,1,
20-07-17,21-07-17,10,AMAZON EU,AMAZON.CO.UK,10,GBP,1,
26-07-17,27-07-17,8.18,WAITROSE 124,WHETSTONE,8.18,GBP,1,
27-07-17,28-07-17,30.19,AMAZON UK MARKETPLACE,800-279-6620,30.19,GBP,1,
01-08-17,02-08-17,5,CREATESEND/COM,SYDNEY,5,GBP,1,
20-07-17,21-07-17,20,OYSTER AUTOTOPUP,0343 2221234,20,GBP,1,
22-07-17,24-07-17,20,OYSTER AUTOTOPUP,0343 2221234,20,GBP,1,
24-07-17,25-07-17,6.55,TESCO STORES,LONDON,6.55,GBP,1,
31-07-17,01-08-17,55,BARTLETTS KEY SERVICES,LONDON,55,GBP,1,
03-07-17,04-07-17,115.8,TESCO STORES 6440,LONDON EN8,115.8,GBP,1,
06-07-17,07-07-17,-75.05,HOMEBASE LTD  588,LONDON  N12,-75.05,GBP,1,
07-07-17,10-07-17,176.12,WWW.NISBETS.COM,0845 1110281,176.12,GBP,1,
10-07-17,11-07-17,242.6,TESCO STORES 6440,LONDON EN8,242.6,GBP,1,
17-07-17,18-07-17,170.04,TESCO STORES 6440,LONDON EN8,170.04,GBP,1,
24-07-17,25-07-17,39.6,PETERS FOODMARKET,02085 041534,39.6,GBP,1,
12-07-17,13-07-17,513,HMCOURTS-SERVICE.G,845940111,513,GBP,1,
18-07-17,19-07-17,490,HMCOURTS-SERVICE.G,8459400111,490,GBP,1,
18-07-17,19-07-17,"6,156.00",HMCOURTS-SERVICE.G,8459400111,"6,156.00",GBP,1,
01-08-17,02-08-17,213,HMCOURTS-SERVICE.G,8459400111,213,GBP,1,
07-07-17,10-07-17,114.99,AMAZON.CO.UK,AMAZON.CO.UK,114.99,GBP,1,
07-07-17,10-07-17,376.84,GLS EDUCATIONAL SU,0161 3672000,376.84,GBP,1,
15-07-17,17-07-17,40,OYSTER BUS AUTOTOP,0343 2221234,40,GBP,1,
27-07-17,28-07-17,20,OYSTER AUTOTOPUP,0343 2221234,20,GBP,1,
04-07-17,05-07-17,7,TESCO DELIVERY SAVER2,1707298000,7,GBP,1,
20-07-17,21-07-17,111.55,TESCO STORE 2296,COLNEY HATCH,111.55,GBP,1,
27-07-17,28-07-17,80.44,AMAZON UK MARKETPLACE,800-279-6620,80.44,GBP,1,
28-07-17,31-07-17,70.36,AMAZON EU,AMAZON.CO.UK,70.36,GBP,1,
11-07-17,13-07-17,4.4,CAFFE NERO 93 JERMYN S,LONDON,4.4,GBP,1,
14-07-17,17-07-17,1.9,CAFFE NERO,PICCADILLY 2,1.9,GBP,1,
14-07-17,17-07-17,0.98,WESTMINSTER PARKING,LONDON,0.98,GBP,1,
14-07-17,17-07-17,2.65,COSTA COFFEE,LONDON  W1J,2.65,GBP,1,
17-07-17,18-07-17,2.65,SOUTHBANK CENTRE,LONDON,2.65,GBP,1,
17-07-17,18-07-17,14.2,WAITROSE 670,MILL HILL,14.2,GBP,1,
17-07-17,18-07-17,4.88,MCDONALD'S,COUNTY HALL L,4.88,GBP,1,
20-07-17,21-07-17,5.3,COSTA COFFEE,LONDON  W1J,5.3,GBP,1,
22-07-17,24-07-17,2.65,COSTA COFFEE 43037420,FRIERN BARNET,2.65,GBP,1,
22-07-17,24-07-17,57.92,HALFORDS 0744,FRIERN BARNET,57.92,GBP,1,
25-07-17,26-07-17,18.8,WAITROSE 670,MILL HILL,18.8,GBP,1,
31-07-17,01-08-17,70,M CAMELIA IACOB LT,LONDON  NW4,70,GBP,1,
31-07-17,01-08-17,11.5,BLAKES DRY CLEANER LTD,LONDON N12,11.5,GBP,1,
01-08-17,02-08-17,1.39,SHELL MILL HILL,LONDON  NW7,1.39,GBP,1,
13-07-17,14-07-17,17.5,LUL TICKET MACHINE,COCKFOSTERS,17.5,GBP,1,
13-07-17,14-07-17,5,NCP LIMITED P&D,BARNET,5,GBP,1,
03-07-17,04-07-17,63.6,WWW.OFFICEFURNITUREONL,INTERNET,63.6,GBP,1,
10-07-17,11-07-17,13,COMPANIES HOUSE,CARDIFF,13,GBP,1,
31-07-17,01-08-17,13,COMPANIES HOUSE,CARDIFF,13,GBP,1,
03-07-17,04-07-17,10.39,CO-OP GROUP FOOD,104320,10.39,GBP,1,
17-07-17,18-07-17,70.19,CAMPAIGNMONITOR,SYDNEY,89,USD,1.27,
21-07-17,24-07-17,38.95,CAMPAIGNMONITOR,SYDNEY,49,USD,1.26,
04-07-17,05-07-17,42.53,TESCO STORE 2122,BRENT PARK,42.53,GBP,1,
05-07-17,06-07-17,60,PAYPAL  ELAINEN34,35314369001,60,GBP,1,
11-07-17,12-07-17,46.6,TESCO STORE 2122,BRENT PARK,46.6,GBP,1,
18-07-17,19-07-17,58.2,SQ  SLICE,LONDON,58.2,GBP,1,
18-07-17,19-07-17,57.51,TESCO STORE 2122,BRENT PARK,57.51,GBP,1,
21-07-17,24-07-17,202.89,ATLANTIS EUROPEAN,LONDON  EC2A,202.89,GBP,1,
21-07-17,24-07-17,16.14,PAYPAL  ADELOS LTD,35314369001,16.14,GBP,1,
21-07-17,24-07-17,16.4,PAYPAL  MAILSHACK,35314369001,16.4,GBP,1,
21-07-17,24-07-17,70.5,PAYPAL  COTTONPRINT,35314369001,70.5,GBP,1,
24-07-17,25-07-17,43.2,PAYPAL  SCREENCOATI,35314369001,43.2,GBP,1,
24-07-17,25-07-17,0.5,L B BARNET PARKING,LONDON,0.5,GBP,1,
25-07-17,26-07-17,-0.36,JOHN PURCELL PAPER,LONDON,-0.36,GBP,1,
25-07-17,26-07-17,39.99,CURRYS,BARNET,39.99,GBP,1,
25-07-17,26-07-17,63.84,JOHN PURCELL PAPER,LONDON,63.84,GBP,1,
25-07-17,26-07-17,105,INNOVATION DANCE STUDI,LONDON  W5 1,105,GBP,1,
26-07-17,27-07-17,3,L B BARNET PARKING,LONDON,3,GBP,1,
26-07-17,27-07-17,74.8,AMFBOWLING.CO.UK,01442 840200,74.8,GBP,1,
26-07-17,27-07-17,1.5,UPT CHESHIRE EAST BORO,SANDBACH,1.5,GBP,1,
26-07-17,27-07-17,1.5,UPT CHESHIRE EAST BORO,SANDBACH,1.5,GBP,1,
27-07-17,28-07-17,0.65,L B BARNET PARKING,LONDON,0.65,GBP,1,
31-07-17,01-08-17,8.48,WAITROSE 670,MILL HILL,8.48,GBP,1,
31-07-17,02-08-17,30.7,PIZZA HUT 503,LONDON,30.7,GBP,1,
01-08-17,02-08-17,51.31,TESCO STORE 2122,BRENT PARK,51.31,GBP,1,
31-07-17,02-08-17,174.76,TESCO STORE 2122,BRENT PARK,174.76,GBP,1,
01-08-17,02-08-17,1.5,L B BARNET PARKING,LONDON,1.5,GBP,1,
01-08-17,02-08-17,24,WILKO.COM,0845 6080807,24,GBP,1,
01-08-17,02-08-17,70.68,BUILDERDEPOT.CO.UK,0208 9200800,70.68,GBP,1,
01-08-17,02-08-17,61,BOOTS 0746,HENDON LONDON,61,GBP,1,
01-08-17,02-08-17,-21.64,TESCO STORE 2122,BRENT PARK,-21.64,GBP,1,
11-07-17,12-07-17,250,ROBIN NEWS,LONDON  N12,250,GBP,1,
11-07-17,12-07-17,200,PAMIR CARPETS,LONDON,200,GBP,1,
14-07-17,17-07-17,224,WWW.JOHNLEWIS.COM,03456 049 049,224,GBP,1,
18-07-17,19-07-17,209,WWW.JOHNLEWIS.COM,03456 049 049,209,GBP,1,
20-07-17,21-07-17,379,K  FURNITURE,LONDON  NW2,379,GBP,1,
26-07-17,27-07-17,274.99,CURRYS ONLINE,HEMEL HEMPSTE,274.99,GBP,1,
27-07-17,28-07-17,55.73,HOMEBASE LTD  588,LONDON  N12,55.73,GBP,1,
28-07-17,31-07-17,65,ANYVAN,BERLIN,65,GBP,1,
31-07-17,01-08-17,15,PLATINUMENT,44192446335,15,GBP,1,
04-07-17,05-07-17,182.95,SAINSBURYS 0513,NTH FINCHLEY,182.95,GBP,1,
04-07-17,05-07-17,44.84,SAINSBURYS 0513,NTH FINCHLEY,44.84,GBP,1,
07-07-17,10-07-17,120.81,SAINSBURYS 0513,NTH FINCHLEY,120.81,GBP,1,
07-07-17,10-07-17,36,SAINSBURYS 0513,NTH FINCHLEY,36,GBP,1,
11-07-17,12-07-17,153.2,SAINSBURYS 0513,NTH FINCHLEY,153.2,GBP,1,
11-07-17,12-07-17,21.95,SAINSBURYS 0513,NTH FINCHLEY,21.95,GBP,1,
19-07-17,20-07-17,476.04,PARKDEAN HOLIDAY P,NEWCASTLE NE1,476.04,GBP,1,
19-07-17,20-07-17,20.3,PARKDEAN HOLIDAY P,NEWCASTLE NE1,20.3,GBP,1,
17-07-17,19-07-17,107.44,WWW.ARGOS.CO.UK,INTERNET,107.44,GBP,1,
02-08-17,03-08-17,90.3,NATIONAL EXPRESS LIMIT,BIRMINGHAM,90.3,GBP,1,
03-07-17,04-07-17,501,LOVE2REWARD.CO.UK,0345 717 1111,501,GBP,1,
04-07-17,05-07-17,115.75,HOBBYCRAFT (INTERNET),NORTHAMPTON,115.75,GBP,1,
10-07-17,11-07-17,26.34,THE BAG N BOX MAN,01295 788522,26.34,GBP,1,
20-07-17,21-07-17,35.65,TESCO STORES 6440,LONDON EN8,35.65,GBP,1,
24-07-17,25-07-17,500,CASTLE WATER,BLAIRGOWRIE,500,GBP,1,
26-07-17,27-07-17,418.71,WWW.AFFINITYFORBUS,0345 357 2424,418.71,GBP,1,
31-07-17,01-08-17,-29.99,ARGOS RETAIL GROUP,INTERNET,-29.99,GBP,1,
31-07-17,01-08-17,29.99,ARGOS RETAIL GROUP,INTERNET,29.99,GBP,1,
31-07-17,01-08-17,27.97,AMAZON UK MARKETPLACE,800-279-6620,27.97,GBP,1,
02-08-17,03-08-17,210.29,TESCO STORES 6440,LONDON EN8,210.29,GBP,1,
13-07-17,14-07-17,56.2,SAINSBURYS TO YOU 0637,HENDON,56.2,GBP,1,
19-07-17,20-07-17,20,OYSTER BUS AUTOTOP,0343 2221234,20,GBP,1,
29-07-17,31-07-17,40,OYSTER BUS AUTOTOP,0343 2221234,40,GBP,1,
03-07-17,04-07-17,15,LBBARNET PAYENET,LONDON,15,GBP,1,
04-07-17,05-07-17,23.4,GRO HM PASSPORT OFFICE,SOUTHPORT,23.4,GBP,1,
04-07-17,05-07-17,-12,NCC INCOME,01604 367520,-12,GBP,1,
04-07-17,06-07-17,-23.4,GRO HM PASSPORT OFFICE,SOUTHPORT,-23.4,GBP,1,
10-07-17,11-07-17,15,HERTS COUNTY COUNCIL,HERTFORD,15,GBP,1,
10-07-17,11-07-17,15,HERTS COUNTY COUNCIL,HERTFORD,15,GBP,1,
19-07-17,20-07-17,20,LBWF INTERNET,INTERNET,20,GBP,1,
19-07-17,20-07-17,20,LBWF INTERNET,INTERNET,20,GBP,1,
21-07-17,24-07-17,46.8,GRO HM PASSPORT OFFICE,SOUTHPORT,46.8,GBP,1,
01-08-17,02-08-17,11,L B CAMDEN INT,LONDON,11,GBP,1,
